ID;GAS360_INF;GAS360_SUP;OIL360_INF;OIL360_SUP
661;-2.25060113700001;0.374873440296389;-1.84211449763605;0.966878836407424
523;-0.800687839386398;1.80555149902706;-1.88611288145991;0.902300684541572
774;-2.18865827866113;0.429231642057373;-1.81422232725691;0.986656188249542
335;-2.25754446183955;0.396193580245499;-1.79083798444885;1.04839440994387
496;-1.58546084125618;1.05294291215035;-0.957152683588287;1.86567356653904
173;-1.64717852261723;0.947015933358463;-0.975311196601705;1.80021555847058
753;-0.734023217027312;1.92855444768443;-2.42658544875492;0.422104451434498
66;-1.83835728941592;0.77445378151421;-1.43827036377962;1.35717429404505
704;-1.61591874434288;1.07066483019713;-1.97675152697401;0.897622278619929
780;-1.36261888952654;1.32330608307139;-1.2490881935344;1.62458097432237
362;-1.90955679691023;0.704112981588129;-1.14452003030023;1.65184335812497
637;-0.55439022932552;2.11976140935407;-2.76833050872782;0.0927423777625147
185;-1.3940587861413;1.2232928978855;-1.02460718548919;1.77569547097365
746;-1.87773614168069;0.743689458072055;-2.01665771335874;0.788003622565924
1;-3.34803446495114;-0.696072571669246;-0.675279906087576;2.16205218799698
508;-2.18049529775743;0.421714792461708;-1.3039087112231;1.48019396507603
136;-1.71410282550451;0.893002913855599;-0.560884762060021;2.22845576568194
736;-1.2724871556731;1.33807101421597;-0.808266153903081;1.98476812674205
649;-0.567850365313;2.04192068619123;-2.30837099005268;0.483821153206993
97;-0.0162926647065484;2.59485354871516;-2.29411773566815;0.499545692323364
792;-2.12173151513642;0.49590511421032;-1.55205133049155;1.24855618876112
321;-0.937736795439182;1.67545028950344;-2.38784110674698;0.408005848195229
285;-1.80584891987817;0.834851480797829;0.158401668473184;2.9836850998379
242;-0.607741268648326;2.01082385728761;-2.33010896807478;0.471491949001009
455;-1.47882252268717;1.14208029031833;-0.978126995326558;1.82597501143879
728;-2.09699141215366;0.558127488561849;-2.36216159004861;0.478548183985022
182;-0.704813166372328;1.93041517861968;-0.295812012625607;2.5236168703566
686;-0.0237160864611006;2.6008719501727;-1.55891667278511;1.24912815205049
760;0.060860307032347;2.69980573848274;-2.52624682331541;0.297158967755697
277;-1.72212445956216;0.897933209450201;-2.08381581353838;0.719381974285544
660;-1.99884617047065;0.6126428758407;-1.61196667816443;1.1820635464855
91;-1.57163266679337;1.0738104879132;-2.1813460521888;0.649011648251721
46;-1.97335240175915;0.654337187293554;-1.67732743927202;1.13403573423289
629;-2.02721324636452;0.578563105094357;-1.42029630068261;1.36762191591406
359;-1.86485088733009;0.747866095541057;-0.591191045836272;2.20415294724277
452;-2.30903784866071;0.38265619133799;-1.7759940751;1.10384741375831
82;-1.45480886449961;1.1868010949115;-2.1145054023504;0.711751165241176
143;-0.0444280910000561;2.56658469862745;-2.02503309368287;0.768487584288608
501;-0.837032623528779;1.81104250893165;-1.49146480981922;1.3417088416992
151;-1.86351396365976;0.748676866030928;-0.977129623726565;1.81765143844872
685;-1.43741081411984;1.18257462026023;-1.06235070655061;1.74076979749294
126;-1.4952251127787;1.1308259135671;-1.02252935689507;1.78708071956563
38;-1.6148035239909;1.00119937108622;-0.774821510201244;2.02403807794874
